Latitud,Longitud,Fecha,HoraUTC,Segundos,Satélites,HDOP,Roll,Pitch,Yaw,Servo1,Servo2,Servo3,Servo4,AltDiff,Presion,Temperatura
7.07405,-69.7269,2025-06-24,12:34:56,2.9,9,0.64,23.08,-7,211.44,13.95,112.31,48.34,156.29,3.51,1013.25,0
7.15,-69.7699,2025-06-24,12:34:56,3,8,1.76,25.45,28.03,33.55,30.26,86.05,41.47,88.9,1.07,1013.25,0
7.22519,-69.8142,2025-06-24,12:34:56,3.1,7,1.18,10,8.53,315.02,32.19,67.73,173.1,115.46,-1.14,1013.25,0
7.2996,-69.8598,2025-06-24,12:34:56,3.2,7,0.89,18.52,4.05,55.4,5.49,25.86,141.83,84.32,-3.28,1013.25,0
7.3732,-69.9066,2025-06-24,12:34:56,3.3,9,1.21,-11.05,-29,123.04,60.21,111.74,27.47,147.91,4.04,1013.25,0
7.44596,-69.9548,2025-06-24,12:34:56,3.4,7,0.63,15.48,4.7,173.5,12.92,128.86,69.14,124.49,0.34,1013.25,0
7.51788,-70.0042,2025-06-24,12:34:56,3.5,10,1.44,-19.83,26.34,106.67,46.61,117.89,13.09,68.94,-4.06,1013.25,0
7.58893,-70.0549,2025-06-24,12:34:56,3.6,9,0.55,-11.48,-14.95,211.4,162.22,123.33,61.2,70.32,-2.23,1013.25,0
7.65908,-70.1068,2025-06-24,12:34:56,3.7,8,1.27,-20.03,-29.7,214.36,146.71,6.45,118.31,62.14,-2.3,1013.25,0
7.72831,-70.1599,2025-06-24,12:34:56,3.8,10,1.26,-8.09,7.22,111.36,96.46,82.71,22.69,149.17,-0.62,1013.25,0

---- Procesamiento: 2025-07-04 12:50:00 ----
5.9441,-69.2704,2025-06-24,12:34:56,1.5,9,1.36,-25.67,-3.52,268,38.5,76.58,152.61,61.62,3.97,1013.25,0
4.65,-69.1,2025-06-24,12:34:56,0,11,1.68,16.12,0.77,190.83,10.79,40.29,30.44,131.22,2.56,1013.25,0
4.73726,-69.1008,2025-06-24,12:34:56,0.1,12,1.13,-18.19,9.93,135.6,53.62,0.68,129.13,68.48,0.59,1013.25,0
4.8245,-69.103,2025-06-24,12:34:56,0.2,6,0.64,12.03,14.99,320.69,17.56,132.95,47.05,20.87,-0.1,1013.25,0
4.91168,-69.1069,2025-06-24,12:34:56,0.3,9,1.32,0.3,-29.98,209.51,130.07,17.75,105.82,2.66,1.6,1013.25,0
4.99878,-69.1122,2025-06-24,12:34:56,0.4,8,1.45,-15.88,-18.95,85.12,144.32,89.37,112.88,23.52,-2.48,1013.25,0
5.08578,-69.119,2025-06-24,12:34:56,0.5,9,1.09,-17.97,-4.8,109.84,18.41,64.56,90.61,158.56,-0.66,1013.25,0
5.17264,-69.1274,2025-06-24,12:34:56,0.6,10,1.49,20.09,-7.51,346.37,5.57,170.55,98.23,22.7,-4.08,1013.25,0
5.25935,-69.1373,2025-06-24,12:34:56,0.7,12,0.87,-9.41,6.27,13.05,51.16,66.9,61.52,89.5,2.18,1013.25,0
5.34587,-69.1487,2025-06-24,12:34:56,0.8,7,0.62,25.99,5.13,0.19,100.09,20.8,122.81,33.32,-3.19,1013.25,0
5.43217,-69.1616,2025-06-24,12:34:56,0.9,10,0.89,-19.81,-21.2,41.8,155.07,119.04,166.45,69.54,-3.4,1013.25,0
5.51824,-69.176,2025-06-24,12:34:56,1,6,0.67,-28.61,-4.02,103.92,82.15,175.4,156.55,124.45,2.84,1013.25,0
5.60404,-69.1919,2025-06-24,12:34:56,1.1,12,1.45,27.32,12.61,202.61,52.25,126.21,81.74,157.21,3.45,1013.25,0
5.68956,-69.2093,2025-06-24,12:34:56,1.2,6,0.62,10.14,29.51,291.52,153.4,27.81,51.01,22.32,-3.6,1013.25,0
5.77476,-69.2281,2025-06-24,12:34:56,1.3,9,0.84,-21.73,-26.16,223.94,179.29,76.84,60.03,25.16,-1.44,1013.25,0
5.85961,-69.2485,2025-06-24,12:34:56,1.4,9,1.03,14.9,-29.17,36.68,0.76,121.1,179.21,170.77,-2.6,1013.25,0
5.9441,-69.2704,2025-06-24,12:34:56,1.5,11,1.2,-13.35,-8.31,231.66,8.38,97.23,112.42,156.47,3.64,1013.25,0
6.02819,-69.2937,2025-06-24,12:34:56,1.6,11,0.96,-21.56,26.86,46.11,116.66,110.4,8.61,143,4.18,1013.25,0
6.11186,-69.3185,2025-06-24,12:34:56,1.7,6,0.97,-9.7,7.97,345.54,47.11,137,143.57,52.66,-1.3,1013.25,0
6.19508,-69.3447,2025-06-24,12:34:56,1.8,10,1.74,20.4,-6.4,127.65,1.39,27.53,44.73,31.47,-1.17,1013.25,0
6.27784,-69.3724,2025-06-24,12:34:56,1.9,7,0.59,-9.46,5.47,15.63,27.33,66.5,89.89,32.72,2.19,1013.25,0
6.3601,-69.4015,2025-06-24,12:34:56,2,7,1.13,21.81,25.13,114.9,114.54,159.48,133.5,150.21,-1.53,1013.25,0
6.44184,-69.4321,2025-06-24,12:34:56,2.1,9,1.53,-5.66,-18.78,255.51,48.05,4.87,51.15,119.56,-2.97,1013.25,0
6.52303,-69.4641,2025-06-24,12:34:56,2.2,7,1.65,-23.36,29.91,191.77,10.4,42.31,143.56,72.95,3.79,1013.25,0
6.60366,-69.4975,2025-06-24,12:34:56,2.3,11,1.32,17.57,-22.88,102.15,58.27,106.31,107.12,15.22,3.8,1013.25,0
6.68368,-69.5323,2025-06-24,12:34:56,2.4,10,1.72,-12.04,-2.05,66.79,117.56,75.58,9.69,39.69,1.4,1013.25,0
6.76309,-69.5685,2025-06-24,12:34:56,2.5,11,1.37,12.85,16.43,73.29,85.7,3.16,65.53,7.58,-0.45,1013.25,0
6.84186,-69.606,2025-06-24,12:34:56,2.6,7,1,-26.45,17.17,0.77,8.51,93.95,169.82,5.32,1.75,1013.25,0
6.91995,-69.645,2025-06-24,12:34:56,2.7,6,1.83,-5.03,27.71,340.96,166.64,7.09,35.63,176.19,-1.01,1013.25,0
6.99736,-69.6853,2025-06-24,12:34:56,2.8,7,0.57,-23.51,-17.76,197.8,10.45,57.43,59.7,127.48,-1.05,1013.25,0
7.07405,-69.7269,2025-06-24,12:34:56,2.9,9,0.64,23.08,-7,211.44,13.95,112.31,48.34,156.29,3.51,1013.25,0
7.15,-69.7699,2025-06-24,12:34:56,3,8,1.76,25.45,28.03,33.55,30.26,86.05,41.47,88.9,1.07,1013.25,0
7.22519,-69.8142,2025-06-24,12:34:56,3.1,7,1.18,10,8.53,315.02,32.19,67.73,173.1,115.46,-1.14,1013.25,0
7.2996,-69.8598,2025-06-24,12:34:56,3.2,7,0.89,18.52,4.05,55.4,5.49,25.86,141.83,84.32,-3.28,1013.25,0
7.3732,-69.9066,2025-06-24,12:34:56,3.3,9,1.21,-11.05,-29,123.04,60.21,111.74,27.47,147.91,4.04,1013.25,0
7.44596,-69.9548,2025-06-24,12:34:56,3.4,7,0.63,15.48,4.7,173.5,12.92,128.86,69.14,124.49,0.34,1013.25,0
7.51788,-70.0042,2025-06-24,12:34:56,3.5,10,1.44,-19.83,26.34,106.67,46.61,117.89,13.09,68.94,-4.06,1013.25,0
7.58893,-70.0549,2025-06-24,12:34:56,3.6,9,0.55,-11.48,-14.95,211.4,162.22,123.33,61.2,70.32,-2.23,1013.25,0
7.65908,-70.1068,2025-06-24,12:34:56,3.7,8,1.27,-20.03,-29.7,214.36,146.71,6.45,118.31,62.14,-2.3,1013.25,0
7.72831,-70.1599,2025-06-24,12:34:56,3.8,10,1.26,-8.09,7.22,111.36,96.46,82.71,22.69,149.17,-0.62,1013.25,0
7.7966,-70.2143,2025-06-24,12:34:56,3.9,12,1.42,-11.65,-7.07,224.04,64.01,160.67,76.64,54.32,1.22,1013.25,0

---- Procesamiento: 2025-07-04 12:50:00 ----
5.9441,-69.2704,2025-06-24,12:34:56,1.5,9,1.36,-25.67,-3.52,268,38.5,76.58,152.61,61.62,3.97,1013.25,0
4.65,-69.1,2025-06-24,12:34:56,0,11,1.68,16.12,0.77,190.83,10.79,40.29,30.44,131.22,2.56,1013.25,0
4.73726,-69.1008,2025-06-24,12:34:56,0.1,12,1.13,-18.19,9.93,135.6,53.62,0.68,129.13,68.48,0.59,1013.25,0
4.8245,-69.103,2025-06-24,12:34:56,0.2,6,0.64,12.03,14.99,320.69,17.56,132.95,47.05,20.87,-0.1,1013.25,0
4.91168,-69.1069,2025-06-24,12:34:56,0.3,9,1.32,0.3,-29.98,209.51,130.07,17.75,105.82,2.66,1.6,1013.25,0
4.99878,-69.1122,2025-06-24,12:34:56,0.4,8,1.45,-15.88,-18.95,85.12,144.32,89.37,112.88,23.52,-2.48,1013.25,0
5.08578,-69.119,2025-06-24,12:34:56,0.5,9,1.09,-17.97,-4.8,109.84,18.41,64.56,90.61,158.56,-0.66,1013.25,0
5.17264,-69.1274,2025-06-24,12:34:56,0.6,10,1.49,20.09,-7.51,346.37,5.57,170.55,98.23,22.7,-4.08,1013.25,0
5.25935,-69.1373,2025-06-24,12:34:56,0.7,12,0.87,-9.41,6.27,13.05,51.16,66.9,61.52,89.5,2.18,1013.25,0
5.34587,-69.1487,2025-06-24,12:34:56,0.8,7,0.62,25.99,5.13,0.19,100.09,20.8,122.81,33.32,-3.19,1013.25,0
5.43217,-69.1616,2025-06-24,12:34:56,0.9,10,0.89,-19.81,-21.2,41.8,155.07,119.04,166.45,69.54,-3.4,1013.25,0
5.51824,-69.176,2025-06-24,12:34:56,1,6,0.67,-28.61,-4.02,103.92,82.15,175.4,156.55,124.45,2.84,1013.25,0
5.60404,-69.1919,2025-06-24,12:34:56,1.1,12,1.45,27.32,12.61,202.61,52.25,126.21,81.74,157.21,3.45,1013.25,0
5.68956,-69.2093,2025-06-24,12:34:56,1.2,6,0.62,10.14,29.51,291.52,153.4,27.81,51.01,22.32,-3.6,1013.25,0
5.77476,-69.2281,2025-06-24,12:34:56,1.3,9,0.84,-21.73,-26.16,223.94,179.29,76.84,60.03,25.16,-1.44,1013.25,0
5.85961,-69.2485,2025-06-24,12:34:56,1.4,9,1.03,14.9,-29.17,36.68,0.76,121.1,179.21,170.77,-2.6,1013.25,0
5.9441,-69.2704,2025-06-24,12:34:56,1.5,11,1.2,-13.35,-8.31,231.66,8.38,97.23,112.42,156.47,3.64,1013.25,0
6.02819,-69.2937,2025-06-24,12:34:56,1.6,11,0.96,-21.56,26.86,46.11,116.66,110.4,8.61,143,4.18,1013.25,0
6.11186,-69.3185,2025-06-24,12:34:56,1.7,6,0.97,-9.7,7.97,345.54,47.11,137,143.57,52.66,-1.3,1013.25,0
6.19508,-69.3447,2025-06-24,12:34:56,1.8,10,1.74,20.4,-6.4,127.65,1.39,27.53,44.73,31.47,-1.17,1013.25,0
6.27784,-69.3724,2025-06-24,12:34:56,1.9,7,0.59,-9.46,5.47,15.63,27.33,66.5,89.89,32.72,2.19,1013.25,0
6.3601,-69.4015,2025-06-24,12:34:56,2,7,1.13,21.81,25.13,114.9,114.54,159.48,133.5,150.21,-1.53,1013.25,0
6.44184,-69.4321,2025-06-24,12:34:56,2.1,9,1.53,-5.66,-18.78,255.51,48.05,4.87,51.15,119.56,-2.97,1013.25,0
6.52303,-69.4641,2025-06-24,12:34:56,2.2,7,1.65,-23.36,29.91,191.77,10.4,42.31,143.56,72.95,3.79,1013.25,0
6.60366,-69.4975,2025-06-24,12:34:56,2.3,11,1.32,17.57,-22.88,102.15,58.27,106.31,107.12,15.22,3.8,1013.25,0
6.68368,-69.5323,2025-06-24,12:34:56,2.4,10,1.72,-12.04,-2.05,66.79,117.56,75.58,9.69,39.69,1.4,1013.25,0
6.76309,-69.5685,2025-06-24,12:34:56,2.5,11,1.37,12.85,16.43,73.29,85.7,3.16,65.53,7.58,-0.45,1013.25,0
6.84186,-69.606,2025-06-24,12:34:56,2.6,7,1,-26.45,17.17,0.77,8.51,93.95,169.82,5.32,1.75,1013.25,0
6.91995,-69.645,2025-06-24,12:34:56,2.7,6,1.83,-5.03,27.71,340.96,166.64,7.09,35.63,176.19,-1.01,1013.25,0
6.99736,-69.6853,2025-06-24,12:34:56,2.8,7,0.57,-23.51,-17.76,197.8,10.45,57.43,59.7,127.48,-1.05,1013.25,0
7.07405,-69.7269,2025-06-24,12:34:56,2.9,9,0.64,23.08,-7,211.44,13.95,112.31,48.34,156.29,3.51,1013.25,0
7.15,-69.7699,2025-06-24,12:34:56,3,8,1.76,25.45,28.03,33.55,30.26,86.05,41.47,88.9,1.07,1013.25,0
7.22519,-69.8142,2025-06-24,12:34:56,3.1,7,1.18,10,8.53,315.02,32.19,67.73,173.1,115.46,-1.14,1013.25,0
7.2996,-69.8598,2025-06-24,12:34:56,3.2,7,0.89,18.52,4.05,55.4,5.49,25.86,141.83,84.32,-3.28,1013.25,0
7.3732,-69.9066,2025-06-24,12:34:56,3.3,9,1.21,-11.05,-29,123.04,60.21,111.74,27.47,147.91,4.04,1013.25,0
7.44596,-69.9548,2025-06-24,12:34:56,3.4,7,0.63,15.48,4.7,173.5,12.92,128.86,69.14,124.49,0.34,1013.25,0
7.51788,-70.0042,2025-06-24,12:34:56,3.5,10,1.44,-19.83,26.34,106.67,46.61,117.89,13.09,68.94,-4.06,1013.25,0
7.58893,-70.0549,2025-06-24,12:34:56,3.6,9,0.55,-11.48,-14.95,211.4,162.22,123.33,61.2,70.32,-2.23,1013.25,0
7.65908,-70.1068,2025-06-24,12:34:56,3.7,8,1.27,-20.03,-29.7,214.36,146.71,6.45,118.31,62.14,-2.3,1013.25,0
7.72831,-70.1599,2025-06-24,12:34:56,3.8,10,1.26,-8.09,7.22,111.36,96.46,82.71,22.69,149.17,-0.62,1013.25,0
7.7966,-70.2143,2025-06-24,12:34:56,3.9,12,1.42,-11.65,-7.07,224.04,64.01,160.67,76.64,54.32,1.22,1013.25,0
7.86394,-70.2698,2025-06-24,12:34:56,4,9,2,-25.08,29.03,50.81,104.98,8.09,150.73,78.95,1.77,1013.25,0

---- Procesamiento: 2025-07-04 12:50:00 ----
5.9441,-69.2704,2025-06-24,12:34:56,1.5,9,1.36,-25.67,-3.52,268,38.5,76.58,152.61,61.62,3.97,1013.25,0
4.65,-69.1,2025-06-24,12:34:56,0,11,1.68,16.12,0.77,190.83,10.79,40.29,30.44,131.22,2.56,1013.25,0
4.73726,-69.1008,2025-06-24,12:34:56,0.1,12,1.13,-18.19,9.93,135.6,53.62,0.68,129.13,68.48,0.59,1013.25,0
4.8245,-69.103,2025-06-24,12:34:56,0.2,6,0.64,12.03,14.99,320.69,17.56,132.95,47.05,20.87,-0.1,1013.25,0
4.91168,-69.1069,2025-06-24,12:34:56,0.3,9,1.32,0.3,-29.98,209.51,130.07,17.75,105.82,2.66,1.6,1013.25,0
4.99878,-69.1122,2025-06-24,12:34:56,0.4,8,1.45,-15.88,-18.95,85.12,144.32,89.37,112.88,23.52,-2.48,1013.25,0
5.08578,-69.119,2025-06-24,12:34:56,0.5,9,1.09,-17.97,-4.8,109.84,18.41,64.56,90.61,158.56,-0.66,1013.25,0
5.17264,-69.1274,2025-06-24,12:34:56,0.6,10,1.49,20.09,-7.51,346.37,5.57,170.55,98.23,22.7,-4.08,1013.25,0
5.25935,-69.1373,2025-06-24,12:34:56,0.7,12,0.87,-9.41,6.27,13.05,51.16,66.9,61.52,89.5,2.18,1013.25,0
5.34587,-69.1487,2025-06-24,12:34:56,0.8,7,0.62,25.99,5.13,0.19,100.09,20.8,122.81,33.32,-3.19,1013.25,0
5.43217,-69.1616,2025-06-24,12:34:56,0.9,10,0.89,-19.81,-21.2,41.8,155.07,119.04,166.45,69.54,-3.4,1013.25,0
5.51824,-69.176,2025-06-24,12:34:56,1,6,0.67,-28.61,-4.02,103.92,82.15,175.4,156.55,124.45,2.84,1013.25,0
5.60404,-69.1919,2025-06-24,12:34:56,1.1,12,1.45,27.32,12.61,202.61,52.25,126.21,81.74,157.21,3.45,1013.25,0
5.68956,-69.2093,2025-06-24,12:34:56,1.2,6,0.62,10.14,29.51,291.52,153.4,27.81,51.01,22.32,-3.6,1013.25,0
5.77476,-69.2281,2025-06-24,12:34:56,1.3,9,0.84,-21.73,-26.16,223.94,179.29,76.84,60.03,25.16,-1.44,1013.25,0
5.85961,-69.2485,2025-06-24,12:34:56,1.4,9,1.03,14.9,-29.17,36.68,0.76,121.1,179.21,170.77,-2.6,1013.25,0
5.9441,-69.2704,2025-06-24,12:34:56,1.5,11,1.2,-13.35,-8.31,231.66,8.38,97.23,112.42,156.47,3.64,1013.25,0
6.02819,-69.2937,2025-06-24,12:34:56,1.6,11,0.96,-21.56,26.86,46.11,116.66,110.4,8.61,143,4.18,1013.25,0
6.11186,-69.3185,2025-06-24,12:34:56,1.7,6,0.97,-9.7,7.97,345.54,47.11,137,143.57,52.66,-1.3,1013.25,0
6.19508,-69.3447,2025-06-24,12:34:56,1.8,10,1.74,20.4,-6.4,127.65,1.39,27.53,44.73,31.47,-1.17,1013.25,0
6.27784,-69.3724,2025-06-24,12:34:56,1.9,7,0.59,-9.46,5.47,15.63,27.33,66.5,89.89,32.72,2.19,1013.25,0
6.3601,-69.4015,2025-06-24,12:34:56,2,7,1.13,21.81,25.13,114.9,114.54,159.48,133.5,150.21,-1.53,1013.25,0
6.44184,-69.4321,2025-06-24,12:34:56,2.1,9,1.53,-5.66,-18.78,255.51,48.05,4.87,51.15,119.56,-2.97,1013.25,0
6.52303,-69.4641,2025-06-24,12:34:56,2.2,7,1.65,-23.36,29.91,191.77,10.4,42.31,143.56,72.95,3.79,1013.25,0
6.60366,-69.4975,2025-06-24,12:34:56,2.3,11,1.32,17.57,-22.88,102.15,58.27,106.31,107.12,15.22,3.8,1013.25,0
6.68368,-69.5323,2025-06-24,12:34:56,2.4,10,1.72,-12.04,-2.05,66.79,117.56,75.58,9.69,39.69,1.4,1013.25,0
6.76309,-69.5685,2025-06-24,12:34:56,2.5,11,1.37,12.85,16.43,73.29,85.7,3.16,65.53,7.58,-0.45,1013.25,0
6.84186,-69.606,2025-06-24,12:34:56,2.6,7,1,-26.45,17.17,0.77,8.51,93.95,169.82,5.32,1.75,1013.25,0
6.91995,-69.645,2025-06-24,12:34:56,2.7,6,1.83,-5.03,27.71,340.96,166.64,7.09,35.63,176.19,-1.01,1013.25,0
6.99736,-69.6853,2025-06-24,12:34:56,2.8,7,0.57,-23.51,-17.76,197.8,10.45,57.43,59.7,127.48,-1.05,1013.25,0
7.07405,-69.7269,2025-06-24,12:34:56,2.9,9,0.64,23.08,-7,211.44,13.95,112.31,48.34,156.29,3.51,1013.25,0
7.15,-69.7699,2025-06-24,12:34:56,3,8,1.76,25.45,28.03,33.55,30.26,86.05,41.47,88.9,1.07,1013.25,0
7.22519,-69.8142,2025-06-24,12:34:56,3.1,7,1.18,10,8.53,315.02,32.19,67.73,173.1,115.46,-1.14,1013.25,0
7.2996,-69.8598,2025-06-24,12:34:56,3.2,7,0.89,18.52,4.05,55.4,5.49,25.86,141.83,84.32,-3.28,1013.25,0
7.3732,-69.9066,2025-06-24,12:34:56,3.3,9,1.21,-11.05,-29,123.04,60.21,111.74,27.47,147.91,4.04,1013.25,0
7.44596,-69.9548,2025-06-24,12:34:56,3.4,7,0.63,15.48,4.7,173.5,12.92,128.86,69.14,124.49,0.34,1013.25,0
7.51788,-70.0042,2025-06-24,12:34:56,3.5,10,1.44,-19.83,26.34,106.67,46.61,117.89,13.09,68.94,-4.06,1013.25,0
7.58893,-70.0549,2025-06-24,12:34:56,3.6,9,0.55,-11.48,-14.95,211.4,162.22,123.33,61.2,70.32,-2.23,1013.25,0
7.65908,-70.1068,2025-06-24,12:34:56,3.7,8,1.27,-20.03,-29.7,214.36,146.71,6.45,118.31,62.14,-2.3,1013.25,0
7.72831,-70.1599,2025-06-24,12:34:56,3.8,10,1.26,-8.09,7.22,111.36,96.46,82.71,22.69,149.17,-0.62,1013.25,0
7.7966,-70.2143,2025-06-24,12:34:56,3.9,12,1.42,-11.65,-7.07,224.04,64.01,160.67,76.64,54.32,1.22,1013.25,0
7.86394,-70.2698,2025-06-24,12:34:56,4,9,2,-25.08,29.03,50.81,104.98,8.09,150.73,78.95,1.77,1013.25,0
7.9303,-70.3265,2025-06-24,12:34:56,4.1,7,0.86,25.92,7.32,101.04,175.95,105.81,96.71,86.03,1.61,1013.25,0

---- Procesamiento: 2025-07-04 12:50:00 ----
5.9441,-69.2704,2025-06-24,12:34:56,1.5,9,1.36,-25.67,-3.52,268,38.5,76.58,152.61,61.62,3.97,1013.25,0
4.65,-69.1,2025-06-24,12:34:56,0,11,1.68,16.12,0.77,190.83,10.79,40.29,30.44,131.22,2.56,1013.25,0
4.73726,-69.1008,2025-06-24,12:34:56,0.1,12,1.13,-18.19,9.93,135.6,53.62,0.68,129.13,68.48,0.59,1013.25,0
4.8245,-69.103,2025-06-24,12:34:56,0.2,6,0.64,12.03,14.99,320.69,17.56,132.95,47.05,20.87,-0.1,1013.25,0
4.91168,-69.1069,2025-06-24,12:34:56,0.3,9,1.32,0.3,-29.98,209.51,130.07,17.75,105.82,2.66,1.6,1013.25,0
4.99878,-69.1122,2025-06-24,12:34:56,0.4,8,1.45,-15.88,-18.95,85.12,144.32,89.37,112.88,23.52,-2.48,1013.25,0
5.08578,-69.119,2025-06-24,12:34:56,0.5,9,1.09,-17.97,-4.8,109.84,18.41,64.56,90.61,158.56,-0.66,1013.25,0
5.17264,-69.1274,2025-06-24,12:34:56,0.6,10,1.49,20.09,-7.51,346.37,5.57,170.55,98.23,22.7,-4.08,1013.25,0
5.25935,-69.1373,2025-06-24,12:34:56,0.7,12,0.87,-9.41,6.27,13.05,51.16,66.9,61.52,89.5,2.18,1013.25,0
5.34587,-69.1487,2025-06-24,12:34:56,0.8,7,0.62,25.99,5.13,0.19,100.09,20.8,122.81,33.32,-3.19,1013.25,0
5.43217,-69.1616,2025-06-24,12:34:56,0.9,10,0.89,-19.81,-21.2,41.8,155.07,119.04,166.45,69.54,-3.4,1013.25,0
5.51824,-69.176,2025-06-24,12:34:56,1,6,0.67,-28.61,-4.02,103.92,82.15,175.4,156.55,124.45,2.84,1013.25,0
5.60404,-69.1919,2025-06-24,12:34:56,1.1,12,1.45,27.32,12.61,202.61,52.25,126.21,81.74,157.21,3.45,1013.25,0
5.68956,-69.2093,2025-06-24,12:34:56,1.2,6,0.62,10.14,29.51,291.52,153.4,27.81,51.01,22.32,-3.6,1013.25,0
5.77476,-69.2281,2025-06-24,12:34:56,1.3,9,0.84,-21.73,-26.16,223.94,179.29,76.84,60.03,25.16,-1.44,1013.25,0
5.85961,-69.2485,2025-06-24,12:34:56,1.4,9,1.03,14.9,-29.17,36.68,0.76,121.1,179.21,170.77,-2.6,1013.25,0
5.9441,-69.2704,2025-06-24,12:34:56,1.5,11,1.2,-13.35,-8.31,231.66,8.38,97.23,112.42,156.47,3.64,1013.25,0
6.02819,-69.2937,2025-06-24,12:34:56,1.6,11,0.96,-21.56,26.86,46.11,116.66,110.4,8.61,143,4.18,1013.25,0
6.11186,-69.3185,2025-06-24,12:34:56,1.7,6,0.97,-9.7,7.97,345.54,47.11,137,143.57,52.66,-1.3,1013.25,0
6.19508,-69.3447,2025-06-24,12:34:56,1.8,10,1.74,20.4,-6.4,127.65,1.39,27.53,44.73,31.47,-1.17,1013.25,0
6.27784,-69.3724,2025-06-24,12:34:56,1.9,7,0.59,-9.46,5.47,15.63,27.33,66.5,89.89,32.72,2.19,1013.25,0
6.3601,-69.4015,2025-06-24,12:34:56,2,7,1.13,21.81,25.13,114.9,114.54,159.48,133.5,150.21,-1.53,1013.25,0
6.44184,-69.4321,2025-06-24,12:34:56,2.1,9,1.53,-5.66,-18.78,255.51,48.05,4.87,51.15,119.56,-2.97,1013.25,0
6.52303,-69.4641,2025-06-24,12:34:56,2.2,7,1.65,-23.36,29.91,191.77,10.4,42.31,143.56,72.95,3.79,1013.25,0
6.60366,-69.4975,2025-06-24,12:34:56,2.3,11,1.32,17.57,-22.88,102.15,58.27,106.31,107.12,15.22,3.8,1013.25,0
6.68368,-69.5323,2025-06-24,12:34:56,2.4,10,1.72,-12.04,-2.05,66.79,117.56,75.58,9.69,39.69,1.4,1013.25,0
6.76309,-69.5685,2025-06-24,12:34:56,2.5,11,1.37,12.85,16.43,73.29,85.7,3.16,65.53,7.58,-0.45,1013.25,0
6.84186,-69.606,2025-06-24,12:34:56,2.6,7,1,-26.45,17.17,0.77,8.51,93.95,169.82,5.32,1.75,1013.25,0
6.91995,-69.645,2025-06-24,12:34:56,2.7,6,1.83,-5.03,27.71,340.96,166.64,7.09,35.63,176.19,-1.01,1013.25,0
6.99736,-69.6853,2025-06-24,12:34:56,2.8,7,0.57,-23.51,-17.76,197.8,10.45,57.43,59.7,127.48,-1.05,1013.25,0
7.07405,-69.7269,2025-06-24,12:34:56,2.9,9,0.64,23.08,-7,211.44,13.95,112.31,48.34,156.29,3.51,1013.25,0
7.15,-69.7699,2025-06-24,12:34:56,3,8,1.76,25.45,28.03,33.55,30.26,86.05,41.47,88.9,1.07,1013.25,0
7.22519,-69.8142,2025-06-24,12:34:56,3.1,7,1.18,10,8.53,315.02,32.19,67.73,173.1,115.46,-1.14,1013.25,0
7.2996,-69.8598,2025-06-24,12:34:56,3.2,7,0.89,18.52,4.05,55.4,5.49,25.86,141.83,84.32,-3.28,1013.25,0
7.3732,-69.9066,2025-06-24,12:34:56,3.3,9,1.21,-11.05,-29,123.04,60.21,111.74,27.47,147.91,4.04,1013.25,0
7.44596,-69.9548,2025-06-24,12:34:56,3.4,7,0.63,15.48,4.7,173.5,12.92,128.86,69.14,124.49,0.34,1013.25,0
7.51788,-70.0042,2025-06-24,12:34:56,3.5,10,1.44,-19.83,26.34,106.67,46.61,117.89,13.09,68.94,-4.06,1013.25,0
7.58893,-70.0549,2025-06-24,12:34:56,3.6,9,0.55,-11.48,-14.95,211.4,162.22,123.33,61.2,70.32,-2.23,1013.25,0
7.65908,-70.1068,2025-06-24,12:34:56,3.7,8,1.27,-20.03,-29.7,214.36,146.71,6.45,118.31,62.14,-2.3,1013.25,0
7.72831,-70.1599,2025-06-24,12:34:56,3.8,10,1.26,-8.09,7.22,111.36,96.46,82.71,22.69,149.17,-0.62,1013.25,0
7.7966,-70.2143,2025-06-24,12:34:56,3.9,12,1.42,-11.65,-7.07,224.04,64.01,160.67,76.64,54.32,1.22,1013.25,0
7.86394,-70.2698,2025-06-24,12:34:56,4,9,2,-25.08,29.03,50.81,104.98,8.09,150.73,78.95,1.77,1013.25,0
7.9303,-70.3265,2025-06-24,12:34:56,4.1,7,0.86,25.92,7.32,101.04,175.95,105.81,96.71,86.03,1.61,1013.25,0
7.99565,-70.3843,2025-06-24,12:34:56,4.2,6,1.72,12.96,-28.46,233.4,71.28,52.44,146.61,42.52,-2.76,1013.25,0

---- Procesamiento: 2025-07-04 12:50:01 ----
5.9441,-69.2704,2025-06-24,12:34:56,1.5,9,1.36,-25.67,-3.52,268,38.5,76.58,152.61,61.62,3.97,1013.25,0
4.65,-69.1,2025-06-24,12:34:56,0,11,1.68,16.12,0.77,190.83,10.79,40.29,30.44,131.22,2.56,1013.25,0
4.73726,-69.1008,2025-06-24,12:34:56,0.1,12,1.13,-18.19,9.93,135.6,53.62,0.68,129.13,68.48,0.59,1013.25,0
4.8245,-69.103,2025-06-24,12:34:56,0.2,6,0.64,12.03,14.99,320.69,17.56,132.95,47.05,20.87,-0.1,1013.25,0
4.91168,-69.1069,2025-06-24,12:34:56,0.3,9,1.32,0.3,-29.98,209.51,130.07,17.75,105.82,2.66,1.6,1013.25,0
4.99878,-69.1122,2025-06-24,12:34:56,0.4,8,1.45,-15.88,-18.95,85.12,144.32,89.37,112.88,23.52,-2.48,1013.25,0
